brand,product,product_image,like_number,review,mini,capacity,price,first_category,second_category
에뛰드하우스,수분가득 알로에 미스트,https://d33ur1yh5ph6b5.cloudfront.net/b16c8da6-3bdd-11e4-a530-06530c0000b4,12,4,6,50ml,8000,3,36
라네즈,크림 스킨 미스트,https://d33ur1yh5ph6b5.cloudfront.net/4d436357-801e-47c7-b050-7b914bb0f7ee,2,12,1,120ml,25000,3,36
이즈앤트리,히아루론산 워터 미스트,https://d33ur1yh5ph6b5.cloudfront.net/d309a3d0-87f9-4867-b539-c88fb695044d,9,9,7,100ml,16500,3,36
더페이스샵,알로에 후레쉬 수딩 미스트,https://d33ur1yh5ph6b5.cloudfront.net/d7faacad-dbc4-43ac-99f0-32f4d54d7b2c,18,6,11,130ml,6500,3,36
차앤박화장품(CNP),프로폴리스 앰플미스트,https://d33ur1yh5ph6b5.cloudfront.net/023c756a-2c4e-4c7e-bcb9-a01600e732dd,6,5,11,100ml,15000,3,36
네이처리퍼블릭,수딩 앤 모이스처 알로에베라 92% 수딩젤 미스트,https://d33ur1yh5ph6b5.cloudfront.net/9129c40a-3a47-11e4-92f0-06fd000000c2,13,8,11,150ml,5500,3,36
홀리카홀리카,굳세라 수퍼 세라마이드 미스트,https://d33ur1yh5ph6b5.cloudfront.net/fc99df8c-8422-4437-9923-b6797dd28443,1,6,5,120ml,15000,3,36
아리따움,동안미스트 파워 히아루론산,https://d33ur1yh5ph6b5.cloudfront.net/ce3ebd8b-39a6-11e4-a530-06530c0000b4,53,5,7,60ml,8000,3,36
이니스프리,올리브 리얼 오일 미스트,https://d33ur1yh5ph6b5.cloudfront.net/55b90cad-39b2-11e4-ae91-06a6fa0000b9,31,13,7,80ml,9000,3,36
아토팜,리얼 베리어 에센스 미스트,https://d33ur1yh5ph6b5.cloudfront.net/9677e7c4-d6a4-41dc-b1d5-b426e4976678,3,7,8,80ml,18000,3,36
이니스프리,알로에 리바이탈 스킨미스트,https://d33ur1yh5ph6b5.cloudfront.net/c1e2da90-3d02-4bde-87f6-86de9b306a5a,6,6,8,120ml,10000,3,36
바이애콤(BY ECOM),허니 글로우 미스트,https://d33ur1yh5ph6b5.cloudfront.net/a817944d-8929-4043-9b9c-5eb5e4a27c7e,0,4,3,80ml,29000,3,36
빌리프,유쓰 크리에이터 - 에이지 넉다운 밤,https://d33ur1yh5ph6b5.cloudfront.net/194eeaf6-fc2b-4cab-97c6-66e075705087,3,56,16,50ml,68000,3,37
얼라이브랩,센텔라 드레싱 파우더,https://d33ur1yh5ph6b5.cloudfront.net/7ec48926-32ea-4c0e-a536-7f3895269fcf,22,16,14,8ml,8000,3,37
홀리카홀리카,알로에 99% 수딩젤,https://d33ur1yh5ph6b5.cloudfront.net/6b30c837-ab6d-4d74-857b-dac15765a1fe,28,19,27,250ml,6300,3,37
더페이스샵,신선한 제주 알로에 수딩젤 [튜브형],https://d33ur1yh5ph6b5.cloudfront.net/61b6af06-a580-45fc-8e0f-7b9e50e1c4dc,0,4,2,300ml,4500,3,37
그리니프,핑크파우더,https://d33ur1yh5ph6b5.cloudfront.net/ff84ef15-2b72-402c-855c-53d9f9cf5350,9,4,3,40g,12000,3,37
얼라이브랩,코튼 캔디볼,https://d33ur1yh5ph6b5.cloudfront.net/b3578d52-58ca-41ac-9c58-9418354744a0,9,4,1,45ml,14000,3,37
닥터자르트,세라마이딘 오일밤,https://d33ur1yh5ph6b5.cloudfront.net/d3a0b778-2c62-4029-978a-93eb08758477,4,4,4,30g,36000,3,37
후르디아,블루베리 하이드레이팅 허니 립밤,https://d33ur1yh5ph6b5.cloudfront.net/116920f1-3ee0-4872-b7ca-7c83e7a3c1b0,0,2,1,10ml,6000,3,37
이니스프리,그린티 씨드 아이 앤 페이스 볼,https://d33ur1yh5ph6b5.cloudfront.net/45d854f7-03e1-4237-955c-f0e5304c9ab5,0,2,1,10ml,18000,3,37
스킨톡,그린파우더,https://d33ur1yh5ph6b5.cloudfront.net/341c1761-7846-4831-8ea0-6717e455c7d3,1,2,0,16ml,18800,3,37
더페이스샵,신선한 제주 알로에 수딩젤,https://d33ur1yh5ph6b5.cloudfront.net/90df09ce-0a50-4164-b22b-5c2856b203ae,0,1,2,300ml,4500,3,37
셀미인,필라그린 링클스팟,https://d33ur1yh5ph6b5.cloudfront.net/f5ca50b6-6aff-498d-aced-05c22334b6e4,0,2,0,20ml,33000,3,37
일리윤(ILLIYOON),세라마이드 아토 수딩 젤,https://d33ur1yh5ph6b5.cloudfront.net/7b2094f2-d506-4e7c-842a-6e6c4a7dcc3d,0,1,0,175ml,19900,3,37
에네스티,젠틀마스터 톤업 올인원,https://d33ur1yh5ph6b5.cloudfront.net/3a420566-0ecf-4c27-91e9-a37b8dc1b2d3,0,2,0,150ml,17000,3,37
브이티 코스메틱,브이티 피토 모이스처 멀티밤,https://d33ur1yh5ph6b5.cloudfront.net/7e55ef69-bca9-4eb7-8f54-2cb583d93a78,0,2,1,13g,15000,3,37
이니스프리,한란 럭키 박스,https://d33ur1yh5ph6b5.cloudfront.net/53f49a3a-32d0-49c5-95a5-11c863fa7666,0,1,2,3ea,25000,3,37
이십삼이얼즈올드(23YEARS OLD),바데카실 필링덤 코튼 울트라 플러스,https://d33ur1yh5ph6b5.cloudfront.net/57e9dc1c-a2e2-42bc-9546-4087ca778fa7,0,2,0,250ml,25000,3,37
더페이스샵,신선한 제주 알로에 얼려쓰는 수딩 젤,https://d33ur1yh5ph6b5.cloudfront.net/6d5e2897-b1c8-4980-b9b0-11072658d83e,0,1,1,300ml,5000,3,37
아이소이,불가리안 로즈 블레미쉬 케어 스팟 [잡티스팟],https://d33ur1yh5ph6b5.cloudfront.net/46d1ea12-ecb2-474f-b0f5-8f988b627c19,16,94,16,25ml,36000,3,38
아이소이,아크니 닥터 1st 스피디 스팟 [파란소화기 응급스팟],https://d33ur1yh5ph6b5.cloudfront.net/9fb76d33-f41a-41d4-9f70-eff54045de1d,13,58,38,14ml,24800,3,38
써스데이플랜테이션(Thursday Plantation),티트리 블레미쉬 젤,https://d33ur1yh5ph6b5.cloudfront.net/d0b53e9a-0b7c-44d0-95c6-c5172cdc29fb,8,25,1,25g,18000,3,38
스킨1004,마다가스카르 센텔라아시아티카 100% 앰플,https://d33ur1yh5ph6b5.cloudfront.net/a9fa6d7e-1780-484b-97ae-750b0bc9d675,4,15,8,100ml,16900,3,38
세바메드,클리어페이스 스팟 컨트롤 젤,https://d33ur1yh5ph6b5.cloudfront.net/8a083ec0-4eaf-46c2-8390-873eda742a59,1,17,14,10ml,12000,3,38
에뛰드하우스,순정 판텐소사이드™ 5 시카 밤,https://d33ur1yh5ph6b5.cloudfront.net/05e57363-a191-4186-8d9f-c32f7818a6e8,3,7,12,15ml,7000,3,38
넥스케어,블레미쉬 클리어 커버 라이트 26+52매 [Easy Peel],https://d33ur1yh5ph6b5.cloudfront.net/e3a59930-5c02-469c-b8e2-342add52f198,4,14,5,78ea,6500,3,38
